paper_id,title,doi,openalex_id,status,pdf_path,oa_status,license,error_message
REFINE-0350,"Association of type 2 diabetes with depression, brain atrophy, and reduced fine motor speed in a 60- to 64-year-old community sample",10.1097/JGP.0B013E31818B40FC,https://openalex.org/W1993417726,no_pdf,data/pdfs/REFINE-0350.pdf,,,No PDF URL found in OpenAlex record
REFINE-0351,"Inflammation, negative affect, and amyloid burden in Alzheimer’s disease: Insights from the kynurenine pathway",10.1016/J.BBI.2021.03.019,https://openalex.org/W3142533463,no_pdf,data/pdfs/REFINE-0351.pdf,,,No PDF URL found in OpenAlex record
REFINE-0352,Ventricular enlargement and caudate hyperdensity in elderly depressives,10.1016/0006-3223(91)90306-7,https://openalex.org/W1983464990,no_pdf,data/pdfs/REFINE-0352.pdf,,,No PDF URL found in OpenAlex record
REFINE-0353,Brain-gut microbiota multimodal predictive model in patients with bipolar depression,10.1016/J.JAD.2022.11.026,https://openalex.org/W4309410940,no_pdf,data/pdfs/REFINE-0353.pdf,,,No PDF URL found in OpenAlex record
REFINE-0354,Gray matter volume and white matter lesions in chronic kidney disease: Exploring the association with depressive symptoms,10.1016/J.GENHOSPPSYCH.2016.02.005,https://openalex.org/W2289143589,no_pdf,data/pdfs/REFINE-0354.pdf,,,No PDF URL found in OpenAlex record
REFINE-0355,Preschool sleep and depression interact to predict gray matter volume trajectories across late childhood to adolescence,10.1016/J.DCN.2021.101053,https://openalex.org/W4200354992,no_pdf,data/pdfs/REFINE-0355.pdf,,cc-by-nc-nd,No PDF URL found in OpenAlex record
REFINE-0356,Brain areas associated with resilience to depression in high-risk young women,10.1007/S00429-021-02215-W,https://openalex.org/W3121245277,no_pdf,data/pdfs/REFINE-0356.pdf,,,No PDF URL found in OpenAlex record
REFINE-0357,Disrupted orbitomedial prefrontal limbic network in individuals with later-life depression,10.1016/J.JAD.2016.06.031,https://openalex.org/W2427371029,no_pdf,data/pdfs/REFINE-0357.pdf,,,No PDF URL found in OpenAlex record
REFINE-0358,Vascular and extravascular immunoreactivity for intercellular adhesion molecule 1 in the orbitofrontal cortex of subjects with major depression: Age-dependent changes,10.1016/J.JAD.2011.03.052,https://openalex.org/W2050166002,no_pdf,data/pdfs/REFINE-0358.pdf,,,No PDF URL found in OpenAlex record
REFINE-0359,Limbic and frontal cortical degeneration is associated with psychiatric symptoms in PINK1 mutation carriers,10.1016/J.BIOPSYCH.2007.12.010,https://openalex.org/W2097565031,no_pdf,data/pdfs/REFINE-0359.pdf,,,No PDF URL found in OpenAlex record
REFINE-0360,"Social threat, fronto-cingulate-limbic morphometry, and symptom course in depressed adolescents: A longitudinal investigation",10.1017/S0033291722002239,,already_exists,data/pdfs/REFINE-0360.pdf,,,
REFINE-0361,"DNA methylation differences in stress-related genes, functional connectivity and gray matter volume in depressed and healthy adolescents",10.1016/J.JAD.2020.03.062,https://openalex.org/W3015973916,no_pdf,data/pdfs/REFINE-0361.pdf,,,No PDF URL found in OpenAlex record
REFINE-0362,Cerebellar telomere length and psychiatric disorders,10.1007/S10519-010-9338-0,https://openalex.org/W2098238271,no_pdf,data/pdfs/REFINE-0362.pdf,,,No PDF URL found in OpenAlex record
REFINE-0363,Comparative study of magnetic resonance imaging-based neuroimaging methods in older adults with depression,10.1016/J.PSCYCHRESNS.2023.111637,https://openalex.org/W4362471685,no_pdf,data/pdfs/REFINE-0363.pdf,,cc-by-nc-nd,No PDF URL found in OpenAlex record
